,WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
1214,28,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,3,Lepchenko V.,Svitolina E.,25.0,90.0,1686.0,744.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.28,3.5,1.3,3.45,1.3,3.4,1.24,4.58,1.29,3.5,1.32,4.58,1.28,3.63
1215,28,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,3,Kuznetsova S.,Rybarikova M.,39.0,52.0,1442.0,1136.0,1.0,6.0,6.0,2.0,6.0,2.0,2.0,1.0,Completed,1.22,4.0,1.2,4.4,1.25,3.75,1.27,4.26,1.25,3.75,1.27,4.8,1.22,4.2
1216,28,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,3,Suarez Navarro C.,Rogers S.,20.0,170.0,1975.0,374.0,3.0,6.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,1.11,6.5,1.13,5.75,1.14,5.0,1.15,6.34,1.14,5.5,1.17,7.9,1.13,5.9
1217,28,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,3,Jovanovski B.,Wozniacki C.,47.0,10.0,1240.0,3625.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,3.75,1.25,3.85,1.25,3.4,1.3,4.1,1.28,4.0,1.22,4.1,1.3,3.74,1.27
1218,28,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,3,Vinci R.,Voskoboeva G.,15.0,123.0,2785.0,553.0,6.0,4.0,4.0,6.0,6.0,2.0,2.0,1.0,Completed,1.18,4.5,1.2,4.4,1.2,4.33,1.32,3.73,1.2,4.5,1.32,4.95,1.22,4.25
1219,28,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,3,Cetkovska P.,Pavlyuchenkova A.,198.0,19.0,298.0,2010.0,7.0,5.0,2.0,6.0,6.0,4.0,2.0,1.0,Completed,2.75,1.4,2.55,1.5,2.75,1.4,2.75,1.51,2.5,1.53,2.88,1.55,2.63,1.47
1220,28,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,3,Cirstea S.,Larsson J.,30.0,66.0,1595.0,910.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.44,2.62,1.5,2.55,1.4,2.75,1.58,2.56,1.44,2.75,1.58,2.8,1.47,2.65
1221,28,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,3,Razzano V.,Kucova Z.,178.0,,354.0,,4.0,6.0,6.0,2.0,6.0,0.0,2.0,1.0,Completed,1.61,2.2,1.65,2.2,1.57,2.25,1.65,2.4,1.62,2.25,1.73,2.46,1.62,2.26
1222,28,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,3,Lisicki S.,Torro Flor M.T.,34.0,71.0,1526.0,870.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.36,3.0,1.4,2.9,1.36,3.0,1.38,3.31,1.36,3.0,1.4,3.75,1.37,3.06
1223,28,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,3,Williams S.,Garcia C.,1.0,114.0,11620.0,586.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.01,26.0,1.01,20.0,1.01,26.0,1.01,31.0,1.01,26.0,1.02,56.0,1.01,24.13
1224,28,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,3,Errani S.,Putintseva Y.,5.0,98.0,5835.0,684.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.1,7.0,1.12,6.0,1.12,6.0,1.14,6.87,1.13,6.0,1.14,8.0,1.1,6.64
1225,28,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,3,Puig M.,Keys M.,86.0,58.0,761.0,1028.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,2.2,1.61,2.12,1.7,2.1,1.67,2.3,1.69,2.2,1.67,2.3,1.77,2.17,1.66
1226,28,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,3,Ivanovic A.,Johansson M.,14.0,94.0,2800.0,712.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.08,8.0,1.07,8.0,1.08,8.0,1.12,7.71,1.08,7.5,1.14,9.0,1.09,7.29
1227,28,Paris,French Open,2013-05-30,Grand Slam,Outdoor,Clay,2nd Round,3,Stosur S.,Mladenovic K.,9.0,46.0,3645.0,1304.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.14,5.5,1.16,5.0,1.17,5.0,1.15,6.48,1.17,5.0,1.2,6.48,1.16,5.12
1228,28,Paris,French Open,2013-05-30,Grand Slam,Outdoor,Clay,2nd Round,3,Ormaechea P.,Shvedova Y.,118.0,31.0,563.0,1572.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,2.37,1.53,2.4,1.55,2.5,1.5,2.46,1.63,2.38,1.57,2.66,1.63,2.38,1.57
1229,28,Paris,French Open,2013-05-30,Grand Slam,Outdoor,Clay,2nd Round,3,Zheng J.,Oudin M.,43.0,78.0,1320.0,814.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.53,2.37,1.55,2.4,1.53,2.38,1.64,2.42,1.53,2.5,1.64,2.66,1.55,2.41
1230,28,Paris,French Open,2013-05-30,Grand Slam,Outdoor,Clay,2nd Round,3,Erakovic M.,Cibulkova D.,92.0,16.0,738.0,2540.0,6.0,2.0,2.0,6.0,6.0,4.0,2.0,1.0,Completed,5.0,1.16,4.4,1.2,4.5,1.17,6.52,1.15,5.0,1.17,6.52,1.23,4.72,1.19
1231,28,Paris,French Open,2013-05-30,Grand Slam,Outdoor,Clay,2nd Round,3,Jankovic J.,Muguruza G.,18.0,72.0,2500.0,857.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.18,4.5,1.22,4.15,1.22,4.0,1.24,4.54,1.25,3.75,1.26,5.1,1.22,4.16
1232,28,Paris,French Open,2013-05-30,Grand Slam,Outdoor,Clay,2nd Round,3,Mattek-Sands B.,Li N.,67.0,6.0,902.0,5335.0,5.0,7.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,4.5,1.18,3.65,1.27,4.33,1.22,4.38,1.26,4.0,1.22,5.2,1.27,4.29,1.22
1233,28,Paris,French Open,2013-05-30,Grand Slam,Outdoor,Clay,2nd Round,3,Stephens S.,King V.,17.0,128.0,2530.0,523.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.4,2.75,1.4,2.9,1.36,3.0,1.46,2.95,1.36,3.0,1.47,3.1,1.4,2.88
1234,28,Paris,French Open,2013-05-30,Grand Slam,Outdoor,Clay,2nd Round,3,Hampton J.,Schmiedlova A.,54.0,150.0,1093.0,433.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.57,2.25,1.65,2.2,1.53,2.38,1.66,2.38,1.67,2.2,1.72,2.38,1.62,2.26
1235,28,Paris,French Open,2013-05-30,Grand Slam,Outdoor,Clay,2nd Round,3,Azarenka V.,Beck A.,3.0,62.0,9005.0,980.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.02,29.0,1.03,12.0,1.02,17.0,1.02,31.0,1.02,13.0,1.03,34.0,1.02,17.12
1236,28,Paris,French Open,2013-05-30,Grand Slam,Outdoor,Clay,2nd Round,3,Kvitova P.,Peng S.,7.0,23.0,5175.0,1745.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.4,2.75,1.5,2.55,1.4,2.75,1.48,2.88,1.44,2.75,1.55,2.88,1.46,2.68
1237,28,Paris,French Open,2013-05-30,Grand Slam,Outdoor,Clay,2nd Round,3,Cornet A.,Soler Espinosa S.,27.0,85.0,1610.0,774.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.4,2.75,1.45,2.7,1.4,2.75,1.48,2.86,1.44,2.75,1.54,2.86,1.45,2.7
1238,28,Paris,French Open,2013-05-31,Grand Slam,Outdoor,Clay,2nd Round,3,Bartoli M.,Duque Marino M.,13.0,162.0,2845.0,401.0,7.0,6.0,7.0,5.0,,,2.0,0.0,Completed,1.66,2.1,1.7,2.12,1.67,2.2,1.75,2.21,1.73,2.1,1.77,2.38,1.69,2.13
1239,28,Paris,French Open,2013-05-31,Grand Slam,Outdoor,Clay,2nd Round,3,Kirilenko M.,Barty A.,12.0,183.0,3036.0,338.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.11,6.5,1.12,6.0,1.12,5.5,1.15,6.5,1.1,7.0,1.15,7.5,1.11,6.3
1240,28,Paris,French Open,2013-05-31,Grand Slam,Outdoor,Clay,2nd Round,3,Sharapova M.,Bouchard E.,2.0,77.0,10015.0,831.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.02,17.0,1.03,12.0,1.02,15.0,1.04,15.0,1.03,11.0,1.04,23.5,1.03,14.05
1241,28,Paris,French Open,2013-05-31,Grand Slam,Outdoor,Clay,2nd Round,3,Schiavone F.,Flipkens K.,50.0,21.0,1166.0,1908.0,6.0,1.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,1.72,2.0,1.75,2.05,1.73,2.1,1.75,2.2,1.73,2.1,1.81,2.25,1.73,2.07
1242,28,Paris,French Open,2013-05-31,Grand Slam,Outdoor,Clay,2nd Round,3,Voegele S.,Kanepi K.,56.0,26.0,1071.0,1680.0,7.0,6.0,3.0,6.0,8.0,6.0,2.0,1.0,Completed,8.0,1.08,6.75,1.1,6.5,1.1,8.6,1.1,7.0,1.1,9.0,1.13,7.13,1.09
1243,28,Paris,French Open,2013-05-31,Grand Slam,Outdoor,Clay,3rd Round,3,Williams S.,Cirstea S.,1.0,30.0,11620.0,1595.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.01,23.0,1.01,20.0,1.01,26.0,1.02,25.5,1.01,15.0,1.03,37.0,1.01,18.49
1244,28,Paris,French Open,2013-05-31,Grand Slam,Outdoor,Clay,3rd Round,3,Errani S.,Lisicki S.,5.0,34.0,5835.0,1526.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,1.4,2.75,1.4,2.9,1.4,3.0,1.43,3.1,1.4,2.88,1.45,3.5,1.4,2.89
1245,28,Paris,French Open,2013-05-31,Grand Slam,Outdoor,Clay,3rd Round,3,Kerber A.,Lepchenko V.,8.0,25.0,5135.0,1686.0,6.0,4.0,6.0,7.0,6.0,4.0,2.0,1.0,Completed,1.53,2.37,1.55,2.4,1.5,2.5,1.61,2.51,1.53,2.5,1.63,2.56,1.54,2.44
1246,28,Paris,French Open,2013-05-31,Grand Slam,Outdoor,Clay,3rd Round,3,Suarez Navarro C.,Puig M.,20.0,86.0,1975.0,761.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.3,3.4,1.3,3.45,1.33,3.25,1.3,4.01,1.29,3.5,1.38,4.01,1.31,3.42
1247,28,Paris,French Open,2013-05-31,Grand Slam,Outdoor,Clay,3rd Round,3,Ivanovic A.,Razzano V.,14.0,178.0,2800.0,354.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.1,7.0,1.1,6.5,1.07,7.5,1.11,8.19,1.07,8.0,1.15,8.19,1.1,6.94
1248,28,Paris,French Open,2013-05-31,Grand Slam,Outdoor,Clay,3rd Round,3,Vinci R.,Cetkovska P.,15.0,198.0,2785.0,298.0,6.0,1.0,2.0,6.0,6.0,2.0,2.0,1.0,Completed,1.4,2.75,1.4,2.9,1.36,3.0,1.45,3.01,1.4,2.88,1.5,3.1,1.41,2.85
1249,28,Paris,French Open,2013-05-31,Grand Slam,Outdoor,Clay,3rd Round,3,Kuznetsova S.,Jovanovski B.,39.0,47.0,1442.0,1240.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.22,4.0,1.25,3.85,1.25,3.75,1.26,4.4,1.25,3.75,1.3,4.4,1.26,3.82
1250,28,Paris,French Open,2013-05-31,Grand Slam,Outdoor,Clay,3rd Round,3,Radwanska A.,Pfizenmaier D.,4.0,127.0,6125.0,523.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.12,6.0,1.12,6.0,1.1,7.0,1.11,8.19,1.1,7.0,1.15,8.19,1.11,6.44
1251,28,Paris,French Open,2013-06-01,Grand Slam,Outdoor,Clay,3rd Round,3,Azarenka V.,Cornet A.,3.0,27.0,9005.0,1610.0,4.0,6.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,1.04,13.0,1.03,12.0,1.05,10.0,1.06,12.5,1.05,9.0,1.06,16.0,1.04,10.92
1252,28,Paris,French Open,2013-06-01,Grand Slam,Outdoor,Clay,3rd Round,3,Stephens S.,Erakovic M.,17.0,92.0,2530.0,738.0,6.0,4.0,6.0,7.0,6.0,3.0,2.0,1.0,Completed,1.22,4.0,1.3,3.45,1.3,3.5,1.34,3.69,1.33,3.25,1.34,4.0,1.3,3.5
1253,28,Paris,French Open,2013-06-01,Grand Slam,Outdoor,Clay,3rd Round,3,Mattek-Sands B.,Ormaechea P.,67.0,118.0,902.0,563.0,4.0,6.0,6.0,1.0,6.0,3.0,2.0,1.0,Completed,1.36,3.0,1.35,3.15,1.4,3.0,1.42,3.17,1.36,3.0,1.43,3.4,1.37,3.06
1254,28,Paris,French Open,2013-06-01,Grand Slam,Outdoor,Clay,3rd Round,3,Sharapova M.,Zheng J.,2.0,43.0,10015.0,1320.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,1.02,19.0,1.04,10.0,1.03,12.0,1.03,19.0,1.05,10.0,1.06,19.0,1.04,12.34
1255,28,Paris,French Open,2013-06-01,Grand Slam,Outdoor,Clay,3rd Round,3,Schiavone F.,Bartoli M.,50.0,13.0,1166.0,2845.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.4,2.75,1.45,2.7,1.5,2.62,1.54,2.71,1.44,2.75,1.57,2.95,1.49,2.61
1256,28,Paris,French Open,2013-06-01,Grand Slam,Outdoor,Clay,3rd Round,3,Kirilenko M.,Voegele S.,12.0,56.0,3036.0,1071.0,7.0,6.0,7.0,5.0,,,2.0,0.0,Completed,1.16,5.0,1.19,4.55,1.17,5.0,1.2,5.45,1.2,4.5,1.25,5.5,1.19,4.69
1257,28,Paris,French Open,2013-06-01,Grand Slam,Outdoor,Clay,3rd Round,3,Hampton J.,Kvitova P.,54.0,7.0,1093.0,5175.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,3.25,1.33,3.15,1.35,3.4,1.33,3.45,1.38,3.0,1.36,3.55,1.4,3.16,1.35
1258,28,Paris,French Open,2013-06-01,Grand Slam,Outdoor,Clay,3rd Round,3,Jankovic J.,Stosur S.,18.0,9.0,2500.0,3645.0,3.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,2.1,1.66,2.05,1.75,2.1,1.73,2.12,1.83,2.0,1.8,2.15,1.85,2.03,1.76
1259,28,Paris,French Open,2013-06-02,Grand Slam,Outdoor,Clay,4th Round,3,Kuznetsova S.,Kerber A.,39.0,8.0,1442.0,5135.0,6.0,4.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,2.2,1.66,2.12,1.7,2.1,1.73,2.29,1.71,2.1,1.73,2.29,1.81,2.12,1.71
1260,28,Paris,French Open,2013-06-02,Grand Slam,Outdoor,Clay,4th Round,3,Williams S.,Vinci R.,1.0,15.0,11620.0,2785.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.01,26.0,1.01,11.5,1.02,15.0,1.02,27.78,1.02,13.0,1.04,27.78,1.02,16.49
1261,28,Paris,French Open,2013-06-02,Grand Slam,Outdoor,Clay,4th Round,3,Errani S.,Suarez Navarro C.,5.0,20.0,5835.0,1975.0,5.0,7.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,1.2,4.5,1.2,4.4,1.22,4.33,1.24,4.68,1.22,4.0,1.25,5.0,1.22,4.32
1262,28,Paris,French Open,2013-06-02,Grand Slam,Outdoor,Clay,4th Round,3,Radwanska A.,Ivanovic A.,4.0,14.0,6125.0,2800.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.72,2.1,1.7,2.12,1.73,2.1,1.81,2.14,1.73,2.1,1.85,2.38,1.74,2.07
1263,28,Paris,French Open,2013-06-03,Grand Slam,Outdoor,Clay,4th Round,3,Azarenka V.,Schiavone F.,3.0,50.0,9005.0,1166.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.11,6.5,1.16,5.0,1.14,5.5,1.15,6.54,1.15,5.5,1.18,6.7,1.15,5.55
1264,28,Paris,French Open,2013-06-03,Grand Slam,Outdoor,Clay,4th Round,3,Kirilenko M.,Mattek-Sands B.,12.0,67.0,3036.0,902.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.57,2.37,1.55,2.4,1.57,2.38,1.63,2.46,1.62,2.38,1.67,2.62,1.58,2.36
1265,28,Paris,French Open,2013-06-03,Grand Slam,Outdoor,Clay,4th Round,3,Sharapova M.,Stephens S.,2.0,17.0,10015.0,2530.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.07,9.0,1.07,8.0,1.07,8.5,1.09,9.6,1.08,8.0,1.11,9.8,1.08,7.89
1266,28,Paris,French Open,2013-06-03,Grand Slam,Outdoor,Clay,4th Round,3,Jankovic J.,Hampton J.,18.0,54.0,2500.0,1093.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.36,3.25,1.4,2.9,1.44,2.75,1.38,3.41,1.4,2.88,1.47,3.5,1.38,3.05
1267,28,Paris,French Open,2013-06-04,Grand Slam,Outdoor,Clay,Quarterfinals,3,Errani S.,Radwanska A.,5.0,4.0,5835.0,6125.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,2.37,1.57,2.4,1.55,2.38,1.57,2.56,1.59,2.5,1.57,2.58,1.68,2.38,1.58
1268,28,Paris,French Open,2013-06-04,Grand Slam,Outdoor,Clay,Quarterfinals,3,Williams S.,Kuznetsova S.,1.0,39.0,11620.0,1442.0,6.0,1.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,1.04,13.0,1.04,10.0,1.03,12.0,1.05,14.8,1.05,11.0,1.07,15.0,1.04,11.39
1269,28,Paris,French Open,2013-06-05,Grand Slam,Outdoor,Clay,Quarterfinals,3,Sharapova M.,Jankovic J.,2.0,18.0,10015.0,2500.0,0.0,6.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,1.16,5.0,1.18,4.75,1.14,5.5,1.2,5.45,1.17,5.5,1.21,5.7,1.18,4.95
1270,28,Paris,French Open,2013-06-05,Grand Slam,Outdoor,Clay,Quarterfinals,3,Azarenka V.,Kirilenko M.,3.0,12.0,9005.0,3036.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.14,5.5,1.16,5.0,1.12,6.0,1.15,6.8,1.17,5.5,1.18,7.0,1.14,5.64
1271,28,Paris,French Open,2013-06-06,Grand Slam,Outdoor,Clay,Semifinals,3,Sharapova M.,Azarenka V.,2.0,3.0,10015.0,9005.0,6.0,1.0,2.0,6.0,6.0,4.0,2.0,1.0,Completed,1.8,2.0,1.85,1.92,1.8,2.0,1.93,2.01,1.83,2.0,1.94,2.08,1.83,1.96
1272,28,Paris,French Open,2013-06-06,Grand Slam,Outdoor,Clay,Semifinals,3,Williams S.,Errani S.,1.0,5.0,11620.0,5835.0,6.0,0.0,6.0,1.0,,,2.0,0.0,Completed,1.06,10.0,1.06,8.5,1.06,9.0,1.07,11.75,1.07,9.0,1.09,11.75,1.06,9.33
1273,28,Paris,French Open,2013-06-08,Grand Slam,Outdoor,Clay,The Final,3,Williams S.,Sharapova M.,1.0,2.0,11620.0,10015.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.14,5.5,1.16,5.0,1.17,5.0,1.17,6.38,1.17,5.5,1.22,6.38,1.16,5.27
1274,29,Birmingham,AEGON Classic ,2013-06-10,International,Outdoor,Grass,1st Round,3,Dolonc V.,Koehler M.J.,98.0,109.0,683.0,607.0,6.0,7.0,6.0,0.0,6.0,3.0,2.0,1.0,Completed,1.36,3.0,1.4,2.8,1.4,2.75,1.38,3.3,1.44,2.75,1.45,3.3,1.39,2.91
1275,29,Birmingham,AEGON Classic ,2013-06-10,International,Outdoor,Grass,1st Round,3,Hampton J.,Hsieh S.W.,42.0,44.0,1368.0,1360.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.4,2.75,1.55,2.35,1.4,2.75,1.62,2.42,1.36,3.0,1.63,3.0,1.47,2.64
1276,29,Birmingham,AEGON Classic ,2013-06-10,International,Outdoor,Grass,1st Round,3,Tomljanovic A.,Oudin M.,155.0,80.0,420.0,814.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,2.0,1.72,2.0,1.75,2.1,1.67,2.01,1.87,2.1,1.73,2.16,1.9,2.02,1.76
1277,29,Birmingham,AEGON Classic ,2013-06-10,International,Outdoor,Grass,1st Round,3,Pironkova T.,Davis L.,66.0,88.0,926.0,763.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.36,3.0,1.4,2.8,1.4,2.75,1.39,3.22,1.4,2.88,1.43,3.3,1.38,2.97
1278,29,Birmingham,AEGON Classic ,2013-06-10,International,Outdoor,Grass,1st Round,3,Riske A.,Keothavong A.,167.0,211.0,382.0,275.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.3,3.4,1.3,3.3,1.33,3.25,1.35,3.46,1.36,3.0,1.37,3.95,1.32,3.3
1279,29,Birmingham,AEGON Classic ,2013-06-10,International,Outdoor,Grass,1st Round,3,Keys M.,Tsurenko L.,53.0,76.0,1110.0,839.0,3.0,6.0,6.0,3.0,7.0,6.0,2.0,1.0,Completed,1.36,3.0,1.4,2.8,1.44,2.62,1.41,3.13,1.44,2.75,1.45,3.35,1.4,2.85
1280,29,Birmingham,AEGON Classic ,2013-06-10,International,Outdoor,Grass,1st Round,3,Lucic M.,Pliskova Ka.,101.0,74.0,671.0,866.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,2.2,1.61,2.08,1.7,2.2,1.62,2.23,1.72,2.25,1.62,2.32,1.75,2.16,1.67
1281,29,Birmingham,AEGON Classic ,2013-06-10,International,Outdoor,Grass,1st Round,3,Van Uytvanck A.,Morita A.,205.0,49.0,285.0,1224.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,2.5,1.5,2.35,1.55,2.5,1.5,2.42,1.62,2.38,1.57,2.64,1.62,2.45,1.53
1282,29,Birmingham,AEGON Classic ,2013-06-10,International,Outdoor,Grass,1st Round,3,Pliskova Kr.,Vandeweghe C.,105.0,113.0,625.0,592.0,6.0,7.0,7.0,6.0,7.0,5.0,2.0,1.0,Completed,2.2,1.61,2.0,1.75,2.0,1.73,2.81,1.49,1.9,1.9,2.81,1.9,2.04,1.76
1283,29,Birmingham,AEGON Classic ,2013-06-10,International,Outdoor,Grass,1st Round,3,Jovanovski B.,Bouchard E.,40.0,67.0,1395.0,924.0,5.0,7.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,1.9,1.8,1.85,1.9,1.83,1.83,1.93,1.96,1.8,2.0,1.98,2.02,1.85,1.9
1284,29,Birmingham,AEGON Classic ,2013-06-10,International,Outdoor,Grass,1st Round,3,Johansson M.,Cetkovska P.,102.0,175.0,669.0,358.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,2.75,1.4,2.8,1.4,2.62,1.44,2.86,1.47,2.63,1.5,3.15,1.5,2.73,1.44
1285,29,Birmingham,AEGON Classic ,2013-06-10,International,Outdoor,Grass,1st Round,3,Kudryavtseva A.,Date Krumm K.,172.0,84.0,368.0,789.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.53,2.37,1.55,2.35,1.57,2.25,1.56,2.57,1.53,2.5,1.62,2.58,1.55,2.41
1286,29,Birmingham,AEGON Classic ,2013-06-10,International,Outdoor,Grass,1st Round,3,Vekic D.,Giorgi C.,89.0,92.0,757.0,729.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,2.1,1.66,2.08,1.7,2.0,1.73,2.23,1.72,2.1,1.73,2.4,1.8,2.09,1.71
1287,29,Birmingham,AEGON Classic ,2013-06-10,International,Outdoor,Grass,1st Round,3,Rybarikova M.,South M.,47.0,523.0,1231.0,57.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.08,7.0,1.13,5.5,1.11,6.0,1.11,7.59,1.13,6.0,1.14,7.59,1.11,6.27
1288,29,Birmingham,AEGON Classic ,2013-06-10,International,Outdoor,Grass,1st Round,3,Erakovic M.,Svitolina E.,71.0,83.0,893.0,804.0,6.0,0.0,6.0,1.0,,,2.0,0.0,Completed,1.25,3.75,1.3,3.3,1.29,3.5,1.3,3.82,1.36,3.0,1.36,3.82,1.3,3.43
1289,29,Birmingham,AEGON Classic ,2013-06-10,International,Outdoor,Grass,1st Round,3,Kichenok N.,Babos T.,165.0,95.0,385.0,691.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,2.2,1.61,2.25,1.6,2.1,1.67,2.37,1.65,2.0,1.8,2.37,1.8,2.11,1.7
1290,29,Birmingham,AEGON Classic ,2013-06-11,International,Outdoor,Grass,1st Round,3,Hlavackova A.,Puchkova O.,93.0,86.0,714.0,772.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.36,3.0,1.35,3.0,1.36,3.0,1.4,3.15,1.33,3.25,1.44,3.25,1.37,3.01
1291,29,Birmingham,AEGON Classic ,2013-06-11,International,Outdoor,Grass,1st Round,3,Mladenovic K.,Moore T.,39.0,194.0,1399.0,309.0,5.0,7.0,7.0,6.0,6.0,4.0,2.0,1.0,Completed,1.18,4.5,1.2,4.25,1.25,3.75,1.21,4.89,1.25,3.75,1.25,5.25,1.21,4.25
1292,29,Birmingham,AEGON Classic ,2013-06-11,International,Outdoor,Grass,1st Round,3,Wickmayer Y.,Putintseva Y.,43.0,91.0,1365.0,744.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.53,2.37,1.55,2.35,1.62,2.2,1.6,2.48,1.62,2.25,1.63,2.5,1.58,2.33
1293,29,Birmingham,AEGON Classic ,2013-06-11,International,Outdoor,Grass,1st Round,3,Sanchez M.,Cepelova J.,119.0,62.0,551.0,972.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,2.0,1.72,2.0,1.75,2.1,1.67,2.14,1.78,2.0,1.8,2.22,1.85,2.03,1.75
1294,29,Birmingham,AEGON Classic ,2013-06-11,International,Outdoor,Grass,1st Round,3,Hantuchova D.,Dellacqua C.,60.0,139.0,1010.0,469.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,1.4,2.75,1.45,2.65,1.53,2.38,1.51,2.73,1.5,2.63,1.53,3.0,1.46,2.66
1295,29,Birmingham,AEGON Classic ,2013-06-11,International,Outdoor,Grass,1st Round,3,Konta J.,Nara K.,140.0,134.0,467.0,477.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.57,2.25,1.6,2.2,1.62,2.2,1.63,2.42,1.62,2.25,1.67,2.5,1.61,2.27
1296,29,Birmingham,AEGON Classic ,2013-06-11,International,Outdoor,Grass,1st Round,3,Watson H.,Czink M.,54.0,126.0,1085.0,537.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.57,2.25,1.6,2.25,1.62,2.2,1.58,2.52,1.67,2.2,1.69,2.52,1.6,2.29
